folder;filename;angle
train;samolot02811.png;1.14080704
train;samolot02813.png;1.365818291
train;samolot02815.png;1.590829541
train;samolot02817.png;1.815840792
train;samolot02819.png;2.040852043
train;samolot02821.png;2.265863293
train;samolot02823.png;2.490874544
train;samolot02825.png;2.715885794
train;samolot02827.png;2.940897045
train;samolot02829.png;3.165908295
train;samolot02831.png;3.390919546
train;samolot02833.png;3.615930797
train;samolot02835.png;3.840942047
train;samolot02837.png;4.065953298
train;samolot02839.png;4.290964548
train;samolot02841.png;4.515975799
train;samolot02843.png;4.740987049
train;samolot02845.png;4.9659983
train;samolot02847.png;5.19100955
train;samolot02849.png;5.416020801
train;samolot02851.png;5.641032052
train;samolot02853.png;5.866043302
train;samolot02855.png;6.091054553
train;samolot02857.png;6.316065803
train;samolot02859.png;6.541077054
train;samolot02861.png;6.766088304
train;samolot02863.png;6.991099555
train;samolot02865.png;7.216110806
train;samolot02867.png;7.441122056
train;samolot02869.png;7.666133307
train;samolot02871.png;7.891144557
train;samolot02873.png;8.116155808
train;samolot02875.png;8.341167058
train;samolot02877.png;8.566178309
train;samolot02879.png;8.791189559
train;samolot02881.png;9.01620081
train;samolot02883.png;9.241212061
train;samolot02885.png;9.466223311
train;samolot02887.png;9.691234562
train;samolot02889.png;9.916245812
train;samolot02891.png;10.14125706
train;samolot02893.png;10.36626831
train;samolot02895.png;10.59127956
train;samolot02897.png;10.81629081
train;samolot02899.png;11.04130207
train;samolot02901.png;11.26631332
train;samolot02903.png;11.49132457
train;samolot02905.png;11.71633582
train;samolot02907.png;11.94134707
train;samolot02909.png;12.16635832
train;samolot02911.png;12.39136957
train;samolot02913.png;12.61638082
train;samolot02915.png;12.84139207
train;samolot02917.png;13.06640332
train;samolot02919.png;13.29141457
train;samolot02921.png;13.51642582
train;samolot02923.png;13.74143707
train;samolot02925.png;13.96644832
train;samolot02927.png;14.19145957
train;samolot02929.png;14.41647082
train;samolot02931.png;14.64148207
train;samolot02933.png;14.86649332
train;samolot02935.png;15.09150458
train;samolot02937.png;15.31651583
train;samolot02939.png;15.54152708
train;samolot02941.png;15.76653833
train;samolot02943.png;15.99154958
train;samolot02945.png;16.21656083
train;samolot02947.png;16.44157208
train;samolot02949.png;16.66658333
train;samolot02951.png;16.89159458
train;samolot02953.png;17.11660583
train;samolot02955.png;17.34161708
train;samolot02957.png;17.56662833
train;samolot02959.png;17.79163958
train;samolot02961.png;18.01665083
train;samolot02963.png;18.24166208
train;samolot02965.png;18.46667333
train;samolot02967.png;18.69168458
train;samolot02969.png;18.91669583
train;samolot02971.png;19.14170709
train;samolot02973.png;19.36671834
train;samolot02975.png;19.59172959
train;samolot02977.png;19.81674084
train;samolot02979.png;20.04175209
train;samolot02981.png;20.26676334
train;samolot02983.png;20.49177459
train;samolot02985.png;20.71678584
train;samolot02987.png;20.94179709
train;samolot02989.png;21.16680834
train;samolot02991.png;21.39181959
train;samolot02993.png;21.61683084
train;samolot02995.png;21.84184209
train;samolot02997.png;22.06685334
train;samolot02999.png;22.29186459
train;samolot03001.png;22.51687584
train;samolot03003.png;22.74188709
train;samolot03005.png;22.96689834
train;samolot03007.png;23.1919096
train;samolot03009.png;23.41692085
train;samolot03011.png;23.6419321
train;samolot03013.png;23.86694335
train;samolot03015.png;24.0919546
train;samolot03017.png;24.31696585
train;samolot03019.png;24.5419771
train;samolot03021.png;24.76698835
train;samolot03023.png;24.9919996
train;samolot03025.png;25.21701085
train;samolot03027.png;25.4420221
train;samolot03029.png;25.66703335
train;samolot03031.png;25.8920446
train;samolot03033.png;26.11705585
train;samolot03035.png;26.3420671
train;samolot03037.png;26.56707835
train;samolot03039.png;26.7920896
train;samolot03041.png;27.01710086
train;samolot03043.png;27.24211211
train;samolot03045.png;27.46712336
train;samolot03047.png;27.69213461
train;samolot03049.png;27.91714586
train;samolot03051.png;28.14215711
train;samolot03053.png;28.36716836
train;samolot03055.png;28.59217961
train;samolot03057.png;28.81719086
train;samolot03059.png;29.04220211
train;samolot03061.png;29.26721336
train;samolot03063.png;29.49222461
train;samolot03065.png;29.71723586
train;samolot03067.png;29.94224711
train;samolot03069.png;30.16725836
train;samolot03071.png;30.39226961
train;samolot03073.png;30.61728086
train;samolot03075.png;30.84229211
train;samolot03077.png;31.06730337
train;samolot03079.png;31.29231462
train;samolot03081.png;31.51732587
train;samolot03083.png;31.74233712
train;samolot03085.png;31.96734837
train;samolot03087.png;32.19235962
train;samolot03089.png;32.41737087
train;samolot03091.png;32.64238212
train;samolot03093.png;32.86739337
train;samolot03095.png;33.09240462
train;samolot03097.png;33.31741587
train;samolot03099.png;33.54242712
train;samolot03101.png;33.76743837
train;samolot03103.png;33.99244962
train;samolot03105.png;34.21746087
train;samolot03107.png;34.44247212
train;samolot03109.png;34.66748337
train;samolot03111.png;34.89249462
train;samolot03113.png;35.11750588
train;samolot03115.png;35.34251713
train;samolot03117.png;35.56752838
train;samolot03119.png;35.79253963
train;samolot03121.png;36.01755088
train;samolot03123.png;36.24256213
train;samolot03125.png;36.46757338
train;samolot03127.png;36.69258463
train;samolot03129.png;36.91759588
train;samolot03131.png;37.14260713
train;samolot03133.png;37.36761838
train;samolot03135.png;37.59262963
train;samolot03137.png;37.81764088
train;samolot03139.png;38.04265213
train;samolot03141.png;38.26766338
train;samolot03143.png;38.49267463
train;samolot03145.png;38.71768588
train;samolot03147.png;38.94269713
train;samolot03149.png;39.16770839
train;samolot03151.png;39.39271964
train;samolot03153.png;39.61773089
train;samolot03155.png;39.84274214
train;samolot03157.png;40.06775339
train;samolot03159.png;40.29276464
train;samolot03161.png;40.51777589
train;samolot03163.png;40.74278714
train;samolot03165.png;40.96779839
train;samolot03167.png;41.19280964
train;samolot03169.png;41.41782089
train;samolot03171.png;41.64283214
train;samolot03173.png;41.86784339
train;samolot03175.png;42.09285464
train;samolot03177.png;42.31786589
train;samolot03179.png;42.54287714
train;samolot03181.png;42.76788839
train;samolot03183.png;42.99289964
train;samolot03185.png;43.2179109
train;samolot03187.png;43.44292215
train;samolot03189.png;43.6679334
train;samolot03191.png;43.89294465
train;samolot03193.png;44.1179559
train;samolot03195.png;44.34296715
train;samolot03197.png;44.5679784
train;samolot03199.png;44.79298965
train;samolot03201.png;-44.9819991
train;samolot03203.png;-44.75698785
train;samolot03205.png;-44.5319766
train;samolot03207.png;-44.30696535
train;samolot03209.png;-44.0819541
train;samolot03211.png;-43.85694285
train;samolot03213.png;-43.6319316
train;samolot03215.png;-43.40692035
train;samolot03217.png;-43.1819091
train;samolot03219.png;-42.95689784
train;samolot03221.png;-42.73188659
train;samolot03223.png;-42.50687534
train;samolot03225.png;-42.28186409
train;samolot03227.png;-42.05685284
train;samolot03229.png;-41.83184159
train;samolot03231.png;-41.60683034
train;samolot03233.png;-41.38181909
train;samolot03235.png;-41.15680784
train;samolot03237.png;-40.93179659
train;samolot03239.png;-40.70678534
train;samolot03241.png;-40.48177409
train;samolot03243.png;-40.25676284
train;samolot03245.png;-40.03175159
train;samolot03247.png;-39.80674034
train;samolot03249.png;-39.58172909
train;samolot03251.png;-39.35671784
train;samolot03253.png;-39.13170659
train;samolot03255.png;-38.90669533
train;samolot03257.png;-38.68168408
train;samolot03259.png;-38.45667283
train;samolot03261.png;-38.23166158
train;samolot03263.png;-38.00665033
train;samolot03265.png;-37.78163908
train;samolot03267.png;-37.55662783
train;samolot03269.png;-37.33161658
train;samolot03271.png;-37.10660533
train;samolot03273.png;-36.88159408
train;samolot03275.png;-36.65658283
train;samolot03277.png;-36.43157158
train;samolot03279.png;-36.20656033
train;samolot03281.png;-35.98154908
train;samolot03283.png;-35.75653783
train;samolot03285.png;-35.53152658
train;samolot03287.png;-35.30651533
train;samolot03289.png;-35.08150408
train;samolot03291.png;-34.85649282
train;samolot03293.png;-34.63148157
train;samolot03295.png;-34.40647032
train;samolot03297.png;-34.18145907
train;samolot03299.png;-33.95644782
train;samolot03301.png;-33.73143657
train;samolot03303.png;-33.50642532
train;samolot03305.png;-33.28141407
train;samolot03307.png;-33.05640282
train;samolot03309.png;-32.83139157
train;samolot03311.png;-32.60638032
train;samolot03313.png;-32.38136907
train;samolot03315.png;-32.15635782
train;samolot03317.png;-31.93134657
train;samolot03319.png;-31.70633532
train;samolot03321.png;-31.48132407
train;samolot03323.png;-31.25631282
train;samolot03325.png;-31.03130157
train;samolot03327.png;-30.80629031
train;samolot03329.png;-30.58127906
train;samolot03331.png;-30.35626781
train;samolot03333.png;-30.13125656
train;samolot03335.png;-29.90624531
train;samolot03337.png;-29.68123406
train;samolot03339.png;-29.45622281
train;samolot03341.png;-29.23121156
train;samolot03343.png;-29.00620031
train;samolot03345.png;-28.78118906
train;samolot03347.png;-28.55617781
train;samolot03349.png;-28.33116656
train;samolot03351.png;-28.10615531
train;samolot03353.png;-27.88114406
train;samolot03355.png;-27.65613281
train;samolot03357.png;-27.43112156
train;samolot03359.png;-27.20611031
train;samolot03361.png;-26.98109905
train;samolot03363.png;-26.7560878
train;samolot03365.png;-26.53107655
train;samolot03367.png;-26.3060653
train;samolot03369.png;-26.08105405
train;samolot03371.png;-25.8560428
train;samolot03373.png;-25.63103155
train;samolot03375.png;-25.4060203
train;samolot03377.png;-25.18100905
train;samolot03379.png;-24.9559978
train;samolot03381.png;-24.73098655
train;samolot03383.png;-24.5059753
train;samolot03385.png;-24.28096405
train;samolot03387.png;-24.0559528
train;samolot03389.png;-23.83094155
train;samolot03391.png;-23.6059303
train;samolot03393.png;-23.38091905
train;samolot03395.png;-23.1559078
train;samolot03397.png;-22.93089654
train;samolot03399.png;-22.70588529
train;samolot03401.png;-22.48087404
train;samolot03403.png;-22.25586279
train;samolot03405.png;-22.03085154
train;samolot03407.png;-21.80584029
train;samolot03409.png;-21.58082904
train;samolot03411.png;-21.35581779
train;samolot03413.png;-21.13080654
train;samolot03415.png;-20.90579529
train;samolot03417.png;-20.68078404
train;samolot03419.png;-20.45577279
train;samolot03421.png;-20.23076154
train;samolot03423.png;-20.00575029
train;samolot03425.png;-19.78073904
train;samolot03427.png;-19.55572779
train;samolot03429.png;-19.33071654
train;samolot03431.png;-19.10570529
train;samolot03433.png;-18.88069403
train;samolot03435.png;-18.65568278
train;samolot03437.png;-18.43067153
train;samolot03439.png;-18.20566028
train;samolot03441.png;-17.98064903
train;samolot03443.png;-17.75563778
train;samolot03445.png;-17.53062653
train;samolot03447.png;-17.30561528
train;samolot03449.png;-17.08060403
train;samolot03451.png;-16.85559278
train;samolot03453.png;-16.63058153
train;samolot03455.png;-16.40557028
train;samolot03457.png;-16.18055903
train;samolot03459.png;-15.95554778
train;samolot03461.png;-15.73053653
train;samolot03463.png;-15.50552528
train;samolot03465.png;-15.28051403
train;samolot03467.png;-15.05550278
train;samolot03469.png;-14.83049152
train;samolot03471.png;-14.60548027
train;samolot03473.png;-14.38046902
train;samolot03475.png;-14.15545777
train;samolot03477.png;-13.93044652
train;samolot03479.png;-13.70543527
train;samolot03481.png;-13.48042402
train;samolot03483.png;-13.25541277
train;samolot03485.png;-13.03040152
train;samolot03487.png;-12.80539027
train;samolot03489.png;-12.58037902
train;samolot03491.png;-12.35536777
train;samolot03493.png;-12.13035652
train;samolot03495.png;-11.90534527
train;samolot03497.png;-11.68033402
train;samolot03499.png;-11.45532277
train;samolot03501.png;-11.23031152
train;samolot03503.png;-11.00530027
train;samolot03505.png;-10.78028901
train;samolot03507.png;-10.55527776
train;samolot03509.png;-10.33026651
train;samolot03511.png;-10.10525526
train;samolot03513.png;-9.880244012
train;samolot03515.png;-9.655232762
train;samolot03517.png;-9.430221511
train;samolot03519.png;-9.205210261
train;samolot03521.png;-8.98019901
train;samolot03523.png;-8.755187759
train;samolot03525.png;-8.530176509
train;samolot03527.png;-8.305165258
train;samolot03529.png;-8.080154008
train;samolot03531.png;-7.855142757
train;samolot03533.png;-7.630131507
train;samolot03535.png;-7.405120256
train;samolot03537.png;-7.180109005
train;samolot03539.png;-6.955097755
train;samolot03541.png;-6.730086504
train;samolot03543.png;-6.505075254
train;samolot03545.png;-6.280064003
train;samolot03547.png;-6.055052753
train;samolot03549.png;-5.830041502
train;samolot03551.png;-5.605030252
train;samolot03553.png;-5.380019001
train;samolot03555.png;-5.15500775
train;samolot03557.png;-4.9299965
train;samolot03559.png;-4.704985249
train;samolot03561.png;-4.479973999
train;samolot03563.png;-4.254962748
train;samolot03565.png;-4.029951498
train;samolot03567.png;-3.804940247
train;samolot03569.png;-3.579928996
train;samolot03571.png;-3.354917746
train;samolot03573.png;-3.129906495
train;samolot03575.png;-2.904895245
train;samolot03577.png;-2.679883994
train;samolot03579.png;-2.454872744
train;samolot03581.png;-2.229861493
train;samolot03583.png;-2.004850243
train;samolot03585.png;-1.779838992
train;samolot03587.png;-1.554827741
train;samolot03589.png;-1.329816491
train;samolot03591.png;-1.10480524
train;samolot03593.png;-0.87979399
train;samolot03595.png;-0.654782739
train;samolot03597.png;-0.429771489
train;samolot03599.png;-0.204760238
train;samolot03601.png;0.020251013
train;samolot03603.png;0.245262263
train;samolot03605.png;0.470273514
train;samolot03607.png;0.695284764
train;samolot03609.png;0.920296015
train;samolot03611.png;1.145307265
train;samolot03613.png;1.370318516
train;samolot03615.png;1.595329766
train;samolot03617.png;1.820341017
train;samolot03619.png;2.045352268
train;samolot03621.png;2.270363518
train;samolot03623.png;2.495374769
train;samolot03625.png;2.720386019
train;samolot03627.png;2.94539727
train;samolot03629.png;3.17040852
train;samolot03631.png;3.395419771
train;samolot03633.png;3.620431022
train;samolot03635.png;3.845442272
train;samolot03637.png;4.070453523
train;samolot03639.png;4.295464773
train;samolot03641.png;4.520476024
train;samolot03643.png;4.745487274
train;samolot03645.png;4.970498525
train;samolot03647.png;5.195509775
train;samolot03649.png;5.420521026
train;samolot03651.png;5.645532277
train;samolot03653.png;5.870543527
train;samolot03655.png;6.095554778
train;samolot03657.png;6.320566028
train;samolot03659.png;6.545577279
train;samolot03661.png;6.770588529
train;samolot03663.png;6.99559978
train;samolot03665.png;7.220611031
train;samolot03667.png;7.445622281
train;samolot03669.png;7.670633532
train;samolot03671.png;7.895644782
train;samolot03673.png;8.120656033
train;samolot03675.png;8.345667283
train;samolot03677.png;8.570678534
train;samolot03679.png;8.795689784
train;samolot03681.png;9.020701035
train;samolot03683.png;9.245712286
train;samolot03685.png;9.470723536
train;samolot03687.png;9.695734787
train;samolot03689.png;9.920746037
train;samolot03691.png;10.14575729
train;samolot03693.png;10.37076854
train;samolot03695.png;10.59577979
train;samolot03697.png;10.82079104
train;samolot03699.png;11.04580229
train;samolot03701.png;11.27081354
train;samolot03703.png;11.49582479
train;samolot03705.png;11.72083604
train;samolot03707.png;11.94584729
train;samolot03709.png;12.17085854
train;samolot03711.png;12.39586979
train;samolot03713.png;12.62088104
train;samolot03715.png;12.84589229
train;samolot03717.png;13.07090355
train;samolot03719.png;13.2959148
train;samolot03721.png;13.52092605
train;samolot03723.png;13.7459373
train;samolot03725.png;13.97094855
train;samolot03727.png;14.1959598
train;samolot03729.png;14.42097105
train;samolot03731.png;14.6459823
train;samolot03733.png;14.87099355
train;samolot03735.png;15.0960048
train;samolot03737.png;15.32101605
train;samolot03739.png;15.5460273
train;samolot03741.png;15.77103855
train;samolot03743.png;15.9960498
train;samolot03745.png;16.22106105
train;samolot03747.png;16.4460723
train;samolot03749.png;16.67108355
train;samolot03751.png;16.8960948
train;samolot03753.png;17.12110606
train;samolot03755.png;17.34611731
train;samolot03757.png;17.57112856
train;samolot03759.png;17.79613981
train;samolot03761.png;18.02115106
train;samolot03763.png;18.24616231
train;samolot03765.png;18.47117356
train;samolot03767.png;18.69618481
train;samolot03769.png;18.92119606
train;samolot03771.png;19.14620731
train;samolot03773.png;19.37121856
train;samolot03775.png;19.59622981
train;samolot03777.png;19.82124106
train;samolot03779.png;20.04625231
train;samolot03781.png;20.27126356
train;samolot03783.png;20.49627481
train;samolot03785.png;20.72128606
train;samolot03787.png;20.94629731
train;samolot03789.png;21.17130857
train;samolot03791.png;21.39631982
train;samolot03793.png;21.62133107
train;samolot03795.png;21.84634232
train;samolot03797.png;22.07135357
train;samolot03799.png;22.29636482
train;samolot03801.png;22.52137607
train;samolot03803.png;22.74638732
train;samolot03805.png;22.97139857
train;samolot03807.png;23.19640982
train;samolot03809.png;23.42142107
train;samolot03811.png;23.64643232
train;samolot03813.png;23.87144357
train;samolot03815.png;24.09645482
train;samolot03817.png;24.32146607
train;samolot03819.png;24.54647732
train;samolot03821.png;24.77148857
train;samolot03823.png;24.99649982
train;samolot03825.png;25.22151108
train;samolot03827.png;25.44652233
train;samolot03829.png;25.67153358
train;samolot03831.png;25.89654483
train;samolot03833.png;26.12155608
train;samolot03835.png;26.34656733
train;samolot03837.png;26.57157858
train;samolot03839.png;26.79658983
train;samolot03841.png;27.02160108
train;samolot03843.png;27.24661233
train;samolot03845.png;27.47162358
train;samolot03847.png;27.69663483
train;samolot03849.png;27.92164608
train;samolot03851.png;28.14665733
train;samolot03853.png;28.37166858
train;samolot03855.png;28.59667983
train;samolot03857.png;28.82169108
train;samolot03859.png;29.04670234
train;samolot03861.png;29.27171359
train;samolot03863.png;29.49672484
train;samolot03865.png;29.72173609
train;samolot03867.png;29.94674734
train;samolot03869.png;30.17175859
train;samolot03871.png;30.39676984
train;samolot03873.png;30.62178109
train;samolot03875.png;30.84679234
train;samolot03877.png;31.07180359
train;samolot03879.png;31.29681484
train;samolot03881.png;31.52182609
train;samolot03883.png;31.74683734
train;samolot03885.png;31.97184859
train;samolot03887.png;32.19685984
train;samolot03889.png;32.42187109
train;samolot03891.png;32.64688234
train;samolot03893.png;32.87189359
train;samolot03895.png;33.09690485
train;samolot03897.png;33.3219161
train;samolot03899.png;33.54692735
train;samolot03901.png;33.7719386
train;samolot03903.png;33.99694985
train;samolot03905.png;34.2219611
train;samolot03907.png;34.44697235
train;samolot03909.png;34.6719836
train;samolot03911.png;34.89699485
train;samolot03913.png;35.1220061
train;samolot03915.png;35.34701735
train;samolot03917.png;35.5720286
train;samolot03919.png;35.79703985
train;samolot03921.png;36.0220511
train;samolot03923.png;36.24706235
train;samolot03925.png;36.4720736
train;samolot03927.png;36.69708485
train;samolot03929.png;36.9220961
train;samolot03931.png;37.14710736
train;samolot03933.png;37.37211861
train;samolot03935.png;37.59712986
train;samolot03937.png;37.82214111
train;samolot03939.png;38.04715236
train;samolot03941.png;38.27216361
train;samolot03943.png;38.49717486
train;samolot03945.png;38.72218611
train;samolot03947.png;38.94719736
train;samolot03949.png;39.17220861
train;samolot03951.png;39.39721986
train;samolot03953.png;39.62223111
train;samolot03955.png;39.84724236
train;samolot03957.png;40.07225361
train;samolot03959.png;40.29726486
train;samolot03961.png;40.52227611
train;samolot03963.png;40.74728736
train;samolot03965.png;40.97229861
train;samolot03967.png;41.19730987
train;samolot03969.png;41.42232112
train;samolot03971.png;41.64733237
train;samolot03973.png;41.87234362
train;samolot03975.png;42.09735487
train;samolot03977.png;42.32236612
train;samolot03979.png;42.54737737
train;samolot03981.png;42.77238862
train;samolot03983.png;42.99739987
train;samolot03985.png;43.22241112
train;samolot03987.png;43.44742237
train;samolot03989.png;43.67243362
train;samolot03991.png;43.89744487
train;samolot03993.png;44.12245612
train;samolot03995.png;44.34746737
train;samolot03997.png;44.57247862
train;samolot03999.png;44.79748987
train;samolot04001.png;-44.97749887
train;samolot04003.png;-44.75248762
train;samolot04005.png;-44.52747637
train;samolot04007.png;-44.30246512
train;samolot04009.png;-44.07745387
train;samolot04011.png;-43.85244262
train;samolot04013.png;-43.62743137
train;samolot04015.png;-43.40242012
train;samolot04017.png;-43.17740887
train;samolot04019.png;-42.95239762
train;samolot04021.png;-42.72738637
train;samolot04023.png;-42.50237512
train;samolot04025.png;-42.27736387
train;samolot04027.png;-42.05235262
train;samolot04029.png;-41.82734137
train;samolot04031.png;-41.60233012
train;samolot04033.png;-41.37731887
train;samolot04035.png;-41.15230762
train;samolot04037.png;-40.92729636
train;samolot04039.png;-40.70228511
train;samolot04041.png;-40.47727386
train;samolot04043.png;-40.25226261
train;samolot04045.png;-40.02725136
train;samolot04047.png;-39.80224011
train;samolot04049.png;-39.57722886
train;samolot04051.png;-39.35221761
train;samolot04053.png;-39.12720636
train;samolot04055.png;-38.90219511
train;samolot04057.png;-38.67718386
train;samolot04059.png;-38.45217261
train;samolot04061.png;-38.22716136
train;samolot04063.png;-38.00215011
train;samolot04065.png;-37.77713886
train;samolot04067.png;-37.55212761
train;samolot04069.png;-37.32711636
train;samolot04071.png;-37.10210511
train;samolot04073.png;-36.87709385
train;samolot04075.png;-36.6520826
train;samolot04077.png;-36.42707135
train;samolot04079.png;-36.2020601
train;samolot04081.png;-35.97704885
train;samolot04083.png;-35.7520376
train;samolot04085.png;-35.52702635
train;samolot04087.png;-35.3020151
train;samolot04089.png;-35.07700385
train;samolot04091.png;-34.8519926
train;samolot04093.png;-34.62698135
train;samolot04095.png;-34.4019701
train;samolot04097.png;-34.17695885
train;samolot04099.png;-33.9519476
train;samolot04101.png;-33.72693635
train;samolot04103.png;-33.5019251
train;samolot04105.png;-33.27691385
train;samolot04107.png;-33.0519026
train;samolot04109.png;-32.82689134
train;samolot04111.png;-32.60188009
train;samolot04113.png;-32.37686884
train;samolot04115.png;-32.15185759
train;samolot04117.png;-31.92684634
train;samolot04119.png;-31.70183509
train;samolot04121.png;-31.47682384
train;samolot04123.png;-31.25181259
train;samolot04125.png;-31.02680134
train;samolot04127.png;-30.80179009
train;samolot04129.png;-30.57677884
train;samolot04131.png;-30.35176759
train;samolot04133.png;-30.12675634
train;samolot04135.png;-29.90174509
train;samolot04137.png;-29.67673384
train;samolot04139.png;-29.45172259
train;samolot04141.png;-29.22671134
train;samolot04143.png;-29.00170009
train;samolot04145.png;-28.77668883
train;samolot04147.png;-28.55167758
train;samolot04149.png;-28.32666633
train;samolot04151.png;-28.10165508
train;samolot04153.png;-27.87664383
train;samolot04155.png;-27.65163258
train;samolot04157.png;-27.42662133
train;samolot04159.png;-27.20161008
train;samolot04161.png;-26.97659883
train;samolot04163.png;-26.75158758
train;samolot04165.png;-26.52657633
train;samolot04167.png;-26.30156508
train;samolot04169.png;-26.07655383
train;samolot04171.png;-25.85154258
train;samolot04173.png;-25.62653133
train;samolot04175.png;-25.40152008
train;samolot04177.png;-25.17650883
train;samolot04179.png;-24.95149757
train;samolot04181.png;-24.72648632
train;samolot04183.png;-24.50147507
train;samolot04185.png;-24.27646382
train;samolot04187.png;-24.05145257
train;samolot04189.png;-23.82644132
train;samolot04191.png;-23.60143007
train;samolot04193.png;-23.37641882
train;samolot04195.png;-23.15140757
train;samolot04197.png;-22.92639632
train;samolot04199.png;-22.70138507
train;samolot04201.png;-22.47637382
train;samolot04203.png;-22.25136257
train;samolot04205.png;-22.02635132
train;samolot04207.png;-21.80134007
train;samolot04209.png;-21.57632882
train;samolot04211.png;-21.35131757
train;samolot04213.png;-21.12630632
train;samolot04215.png;-20.90129506
train;samolot04217.png;-20.67628381
train;samolot04219.png;-20.45127256
train;samolot04221.png;-20.22626131
train;samolot04223.png;-20.00125006
train;samolot04225.png;-19.77623881
train;samolot04227.png;-19.55122756
train;samolot04229.png;-19.32621631
train;samolot04231.png;-19.10120506
train;samolot04233.png;-18.87619381
train;samolot04235.png;-18.65118256
train;samolot04237.png;-18.42617131
train;samolot04239.png;-18.20116006
train;samolot04241.png;-17.97614881
train;samolot04243.png;-17.75113756
train;samolot04245.png;-17.52612631
train;samolot04247.png;-17.30111506
train;samolot04249.png;-17.07610381
train;samolot04251.png;-16.85109255
train;samolot04253.png;-16.6260813
train;samolot04255.png;-16.40107005
train;samolot04257.png;-16.1760588
train;samolot04259.png;-15.95104755
train;samolot04261.png;-15.7260363
train;samolot04263.png;-15.50102505
train;samolot04265.png;-15.2760138
train;samolot04267.png;-15.05100255
train;samolot04269.png;-14.8259913
train;samolot04271.png;-14.60098005
train;samolot04273.png;-14.3759688
train;samolot04275.png;-14.15095755
train;samolot04277.png;-13.9259463
train;samolot04279.png;-13.70093505
train;samolot04281.png;-13.4759238
train;samolot04283.png;-13.25091255
train;samolot04285.png;-13.0259013
train;samolot04287.png;-12.80089004
train;samolot04289.png;-12.57587879
train;samolot04291.png;-12.35086754
train;samolot04293.png;-12.12585629
train;samolot04295.png;-11.90084504
train;samolot04297.png;-11.67583379
train;samolot04299.png;-11.45082254
train;samolot04301.png;-11.22581129
train;samolot04303.png;-11.00080004
train;samolot04305.png;-10.77578879
train;samolot04307.png;-10.55077754
train;samolot04309.png;-10.32576629
train;samolot04311.png;-10.10075504
train;samolot04313.png;-9.875743787
train;samolot04315.png;-9.650732537
train;samolot04317.png;-9.425721286
train;samolot04319.png;-9.200710036
train;samolot04321.png;-8.975698785
train;samolot04323.png;-8.750687534
train;samolot04325.png;-8.525676284
train;samolot04327.png;-8.300665033
train;samolot04329.png;-8.075653783
train;samolot04331.png;-7.850642532
train;samolot04333.png;-7.625631282
train;samolot04335.png;-7.400620031
train;samolot04337.png;-7.17560878
train;samolot04339.png;-6.95059753
train;samolot04341.png;-6.725586279
train;samolot04343.png;-6.500575029
train;samolot04345.png;-6.275563778
train;samolot04347.png;-6.050552528
train;samolot04349.png;-5.825541277
train;samolot04351.png;-5.600530027
train;samolot04353.png;-5.375518776
train;samolot04355.png;-5.150507525
train;samolot04357.png;-4.925496275
train;samolot04359.png;-4.700485024
train;samolot04361.png;-4.475473774
train;samolot04363.png;-4.250462523
train;samolot04365.png;-4.025451273
train;samolot04367.png;-3.800440022
train;samolot04369.png;-3.575428771
train;samolot04371.png;-3.350417521
train;samolot04373.png;-3.12540627
train;samolot04375.png;-2.90039502
train;samolot04377.png;-2.675383769
train;samolot04379.png;-2.450372519
train;samolot04381.png;-2.225361268
train;samolot04383.png;-2.000350018
train;samolot04385.png;-1.775338767
train;samolot04387.png;-1.550327516
train;samolot04389.png;-1.325316266
train;samolot04391.png;-1.100305015
train;samolot04393.png;-0.875293765
train;samolot04395.png;-0.650282514
train;samolot04397.png;-0.425271264
train;samolot04399.png;-0.200260013
train;samolot04401.png;0.024751238
train;samolot04403.png;0.249762488
train;samolot04405.png;0.474773739
train;samolot04407.png;0.699784989
train;samolot04409.png;0.92479624
train;samolot04411.png;1.14980749
train;samolot04413.png;1.374818741
train;samolot04415.png;1.599829991
train;samolot04417.png;1.824841242
train;samolot04419.png;2.049852493
train;samolot04421.png;2.274863743
train;samolot04423.png;2.499874994
train;samolot04425.png;2.724886244
train;samolot04427.png;2.949897495
train;samolot04429.png;3.174908745
train;samolot04431.png;3.399919996
train;samolot04433.png;3.624931247
train;samolot04435.png;3.849942497
train;samolot04437.png;4.074953748
train;samolot04439.png;4.299964998
train;samolot04441.png;4.524976249
train;samolot04443.png;4.749987499
train;samolot04445.png;4.97499875
train;samolot04447.png;5.200010001
train;samolot04449.png;5.425021251
train;samolot04451.png;5.650032502
train;samolot04453.png;5.875043752
train;samolot04455.png;6.100055003
train;samolot04457.png;6.325066253
train;samolot04459.png;6.550077504
train;samolot04461.png;6.775088754
train;samolot04463.png;7.000100005
train;samolot04465.png;7.225111256
train;samolot04467.png;7.450122506
train;samolot04469.png;7.675133757
train;samolot04471.png;7.900145007
train;samolot04473.png;8.125156258
train;samolot04475.png;8.350167508
train;samolot04477.png;8.575178759
train;samolot04479.png;8.80019001
train;samolot04481.png;9.02520126
train;samolot04483.png;9.250212511
train;samolot04485.png;9.475223761
train;samolot04487.png;9.700235012
train;samolot04489.png;9.925246262
train;samolot04491.png;10.15025751
train;samolot04493.png;10.37526876
train;samolot04495.png;10.60028001
train;samolot04497.png;10.82529126
train;samolot04499.png;11.05030252
train;samolot04501.png;11.27531377
train;samolot04503.png;11.50032502
train;samolot04505.png;11.72533627
train;samolot04507.png;11.95034752
